Mes;Dia;Fecha;Hora;Temp externa (°C);Max temp (°C);Min Temp (°C);HR% Ext;Punto Rocio;Velocidad Viento;Direccion Viento;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Presion Bar (milibar);LLUVIA (mm);tasa lluvia;Radiacion Solar (W/m2);Energía Solar (langleys);Hi Solar Rad;UV Index;UV Dose;Hi UV;Heat D-D;Cool D-D;Temp  interior;HR% int;Punto Rocio int;Heat index int;EMC;In Air Density;ET (mm);Wind Samp;Wind TX;ISS Recept;Arc Int
Enero;7;7/01/2017;5:00 a. m.;21,8;22,1;21,8;86;19,4;0;---;0;0;---;21,8;22,9;22,9;21,9;1010,4;0;0;0;0;0;0;0;0;0;0,146;26,6;71;20,9;28,2;13;11.462;0,0254;1251;5;100;60
Enero;7;7/01/2017;6:00 a. m.;21,5;21,8;21,4;87;19,2;0;---;0;0;---;21,5;22,6;22,6;21,6;1011,2;0;0;0;0;0;0;0;0;0;0,132;26,4;72;20,9;27,9;13;11.479;0,0254;1252;5;100;60
Enero;7;7/01/2017;7:00 a. m.;21,8;21,8;21,3;87;19,5;0;---;0;0;---;21,8;22,9;22,9;22,1;1011,9;0;0;16;1,38;69;0;0;0;0;0,144;26,2;72;20,8;27,7;13;11.497;0;1251;5;100;60
Enero;7;7/01/2017;8:00 a. m.;24,2;24,2;21,8;86;21,7;0;NNW;0;1,8;SE;24,2;25,9;25,9;27,8;1013;0;0;111;9,55;146;0,2;0,09;0,8;0;0,243;26,2;73;21;27,8;14;11.505;0,0762;1248;5;100;60
Enero;7;7/01/2017;9:00 a. m.;26,9;26,9;24,2;77;22,6;0;ESE;0;1,3;SW;26,9;29,4;29,4;32,6;1013,1;0;0;217;18,66;425;1,3;0,56;2,4;0;0,359;26,8;73;21,6;28,8;14;11.472;0,127;1245;5;100;60
Enero;7;7/01/2017;10:00 a. m.;29,2;29,3;26,9;68;22,7;0;SW;0;1,8;SE;29,2;33;33;37,6;1013,1;0;0;370;31,82;519;2,9;1,24;3,6;0;0,454;27,7;71;21,9;30,1;13;11.434;0,254;1254;5;100;60
Enero;7;7/01/2017;11:00 a. m.;31,3;31,3;29,1;60;22,6;0,4;WNW;1,61;2,2;W;31,3;35,5;35,5;41,3;1012,3;0;0;529;45,5;719;4,8;2,06;6,3;0;0,542;28,6;70;22,6;32,1;13;11.376;0,3556;1257;5;100;60
Enero;7;7/01/2017;12:00 p. m.;31,4;31,9;31,3;60;22,7;0,4;W;1,61;1,8;SSE;31,4;35,7;35,7;41,4;1011,6;0;0;520;44,73;705;5,4;2,31;6,5;0;0,546;29,8;69;23,5;34,6;12;11.304;0,3556;1254;5;100;60
Enero;7;7/01/2017;1:00 p. m.;32,1;32,1;31,3;61;23,6;0;W;0;1,8;SW;32,1;37,6;37,6;42,1;1010,8;0;0;382;32,86;476;4,1;1,76;4,6;0;0,572;30,6;69;24,3;36,3;12;11.251;0,2794;1262;5;100;60
Enero;7;7/01/2017;2:00 p. m.;32,1;32,2;31,7;58;22,8;0;NW;0;0,9;W;32,1;36,7;36,7;41,5;1009,9;0;0;383;32,94;548;3,8;1,63;4,7;0;0,572;31,2;68;24,6;37,1;12;11.211;0,2794;1265;5;100;60
Enero;7;7/01/2017;3:00 p. m.;32,3;32,6;31,9;58;23;0;NW;0;0,9;NW;32,3;37,4;37,4;43,1;1009,3;0;0;400;34,4;534;3,1;1,33;3,7;0;0,583;31,7;68;25;38,4;12;11.179;0,2794;1270;5;100;60
Enero;7;7/01/2017;4:00 p. m.;32;32,4;31,9;56;22,1;0;NW;0;1,8;NW;32;36,1;36,1;40,5;1009;0;0;243;20,9;422;2;0,86;2,6;0;0,569;32;67;25,1;39,3;12;11.162;0,1778;1260;5;100;60
Enero;7;7/01/2017;5:00 p. m.;30,2;32,1;30,2;71;24,4;0;NW;0;1,3;NW;30,2;35,9;35,9;36,1;1009,5;0;0;78;6,71;151;0,6;0,26;1,3;0;0,495;32;67;25,1;39,3;12;11.167;0,0508;1249;5;100;60
Enero;7;7/01/2017;6:00 p. m.;28,3;30,2;28,3;72;22,7;0;NW;0;1,3;NW;28,3;31,6;31,6;30,9;1009,9;0;0;19;1,63;42;0;0;0;0;0,414;31,4;69;25,1;38,1;12;11.193;0,0254;1264;5;100;60
Enero;7;7/01/2017;7:00 p. m.;26,2;28,2;26,2;80;22,5;0;---;0;0;---;26,2;28,4;28,4;27,4;1010,2;0;0;0;0;0;0;0;0;0;0,329;30,7;70;24,6;36,7;13;11.232;0,0254;1259;5;100;60
Enero;7;7/01/2017;8:00 p. m.;25,4;26,2;25,4;83;22,3;0;---;0;0;---;25,4;27,4;27,4;26,5;1011;0;0;0;0;0;0;0;0;0;0,294;30,1;71;24,2;35,5;13;11.275;0,0254;1252;5;100;60
Enero;7;7/01/2017;9:00 p. m.;24,4;25,4;24,4;84;21,6;0;---;0;0;---;24,4;26,2;26,2;25,2;1011,8;0;0;0;0;0;0;0;0;0;0,255;29,5;71;23,7;34,2;13;11.316;0,0254;1245;5;100;60
Enero;7;7/01/2017;10:00 p. m.;24,1;24,5;24;85;21,4;0;---;0;0;---;24,1;25,8;25,8;24,8;1012,2;0;0;0;0;0;0;0;0;0;0,241;29,1;72;23,5;33,4;13;11.341;0,0254;1246;5;100;60
Enero;7;7/01/2017;11:00 p. m.;23,7;24,1;23,7;85;21;0;---;0;0;---;23,7;25,3;25,3;24,3;1012,2;0;0;0;0;0;0;0;0;0;0,225;28,6;73;23,3;32,6;14;11.362;0,0254;1250;5;100;60
Enero;8;8/01/2017;12:00 a. m.;23,4;23,7;23,3;86;20,9;0;---;0;0;---;23,4;24,7;24,7;23,7;1012,1;0;0;0;0;0;0;0;0;0;0,211;28,2;73;22,9;31,5;14;11.386;0,0254;1248;5;100;60
Enero;8;8/01/2017;1:00 a. m.;23,1;23,4;23,1;86;20,6;0;---;0;0;---;23,1;24,3;24,3;23,3;1011,6;0;0;0;0;0;0;0;0;0;0,197;27,8;74;22,8;30,8;14;11.395;0,0254;1249;5;100;60
Enero;8;8/01/2017;2:00 a. m.;22,7;23,1;22,7;86;20,3;0;---;0;0;---;22,7;23,9;23,9;22,9;1011,3;0;0;0;0;0;0;0;0;0;0,183;27,7;74;22,6;30,4;14;11.401;0,0254;1246;5;100;60
Enero;8;8/01/2017;3:00 a. m.;22,3;22,8;22,3;86;19,9;0;---;0;0;---;22,3;23,4;23,4;22,3;1011,1;0;0;0;0;0;0;0;0;0;0,167;27,3;75;22,5;29,9;14;11.412;0,0254;1249;5;100;60
Enero;8;8/01/2017;4:00 a. m.;22,3;22,4;22,2;86;19,8;0;---;0;0;---;22,3;23,3;23,3;22,3;1011,1;0;0;0;0;0;0;0;0;0;0,164;27,1;75;22,3;29,4;14;11.425;0,0254;1248;5;100;60
Enero;8;8/01/2017;5:00 a. m.;22,2;22,3;22,2;86;19,8;0;---;0;0;---;22,2;23,3;23,3;22,2;1011,6;0;0;0;0;0;0;0;0;0;0,162;26,9;75;22,1;29,2;14;11.440;0,0254;1246;5;100;60
Enero;8;8/01/2017;6:00 a. m.;21,8;22,2;21,8;86;19,4;0;---;0;0;---;21,8;22,9;22,9;21,8;1012,2;0;0;0;0;0;0;0;0;0;0,146;26,7;76;22,1;28,9;15;11.455;0,0254;1249;5;100;60
Enero;8;8/01/2017;7:00 a. m.;21,8;21,8;21,8;87;19,6;0;---;0;0;---;21,8;22,9;22,9;22,4;1013;0;0;5;0,43;18;0;0;0;0;0,146;26,5;76;21,9;28,5;15;11.478;0;1253;5;100;60
Enero;8;8/01/2017;8:00 a. m.;23,2;23,2;21,8;86;20,7;0;NW;0;0,4;NW;23,2;24,4;24,4;25,2;1014;0;0;62;5,33;102;0;0;0,5;0;0,201;26,5;76;21,9;28,5;15;11.489;0,0508;1243;5;99,9;60
Enero;8;8/01/2017;9:00 a. m.;25,4;25,4;23,2;81;21,9;0;NW;0;1,3;NW;25,4;27,4;27,4;29,6;1014,3;0;0;161;13,85;230;1;0,43;1,5;0;0,296;26,7;76;22,1;28,9;15;11.480;0,1016;1253;5;100;60
Enero;8;8/01/2017;10:00 a. m.;27,9;27,9;25,4;74;22,9;0;WNW;0;1,3;WNW;27,9;31,1;31,1;35,1;1014,3;0;0;311;26,75;392;2,4;1,03;2,9;0;0,4;27,4;76;22,8;30,3;15;11.440;0,2032;1247;5;100;60
Enero;8;8/01/2017;11:00 a. m.;30,1;30,1;28;64;22,5;0,4;WSW;1,61;1,8;SW;30,1;34;34;39,6;1013,7;0;0;500;43,01;782;4,6;1,97;6,6;0;0,488;28,4;74;23,3;32,2;14;11.387;0,3302;1260;5;100;60
Enero;8;8/01/2017;12:00 p. m.;31,3;31,5;30,1;62;23,2;0,4;WSW;1,61;2,7;WSW;31,3;35,9;35,9;42,4;1012,6;0;0;646;55,56;772;6,3;2,7;7,2;0;0,542;29,7;72;24,1;34,9;13;11.307;0,4318;1266;5;100;60
Enero;8;8/01/2017;1:00 p. m.;32,2;32,2;31,4;62;24;0,4;NW;1,61;2,2;WSW;32,2;38,2;38,2;44,3;1011,8;0;0;557;47,91;784;5,8;2,49;6,9;0;0,576;30,8;71;25;37,1;13;11.239;0,381;1257;5;100;60
Enero;8;8/01/2017;2:00 p. m.;31,8;32,4;31,8;64;24,2;0,9;W;3,22;3,6;N;31,8;37,8;37,8;44,2;1010,7;0;0;554;47,65;807;5,3;2,27;6,7;0;0,563;31,8;70;25,6;39,4;13;11.178;0,381;1261;5;100;60
Enero;8;8/01/2017;3:00 p. m.;32,1;32,7;31,9;63;24,2;0,4;NNW;1,61;2,2;SW;32,1;38,3;38,3;44,7;1010,2;0;0;477;41,03;679;3,8;1,63;5,2;0;0,574;32,5;69;26,1;41,6;12;11.136;0,3556;1261;5;100;60
Enero;8;8/01/2017;4:00 p. m.;30,7;32,2;30,7;68;24,1;0,4;WSW;1,61;2,2;WSW;30,7;36,2;36,2;39,7;1010,3;0;0;180;15,48;318;1,5;0,64;2,6;0;0,516;32,5;69;26,1;41,6;12;11.137;0,127;1259;5;100;60
Enero;8;8/01/2017;5:00 p. m.;29,7;30,7;29,7;73;24,3;0;W;0;1,3;W;29,7;34,9;34,9;35,2;1010,8;0;0;82;7,05;114;0,4;0,17;0,8;0;0,472;32;70;25,8;40,2;13;11.166;0,0508;1269;5;100;60
Enero;8;8/01/2017;6:00 p. m.;28;29,7;28;78;23,8;0;W;0;0,4;W;28;31,9;31,9;31,4;1010,9;0;0;21;1,81;53;0;0;0;0;0,403;31,6;71;25,7;39;13;11.188;0,0254;1266;5;100;60
Enero;8;8/01/2017;7:00 p. m.;26,7;28;26,7;75;21,9;0;SSE;0;1,8;SSE;26,7;28,7;28,7;27,8;1011,4;0;0;0;0;0;0;0;0;0;0,347;30,8;72;25,2;37,3;13;11.230;0,0254;1263;5;100;60
Enero;8;8/01/2017;8:00 p. m.;25,5;26,7;25,5;79;21,6;0;---;0;0;---;25,5;27,3;27,3;26,4;1011,7;0;0;0;0;0;0;0;0;0;0,299;30,2;73;24,8;36,2;14;11.267;0,0254;1268;5;100;60
Enero;8;8/01/2017;9:00 p. m.;24,9;25,5;24,9;82;21,6;0;SSE;0;0,4;SSE;24,9;26,7;26,7;25,8;1012,8;0;0;0;0;0;0;0;0;0;0,273;29,7;73;24,4;35,1;14;11.306;0,0254;1269;5;100;60
Enero;8;8/01/2017;10:00 p. m.;24,6;24,9;24,6;83;21,5;0;SSE;0;0,4;SSE;24,6;26,3;26,3;25,4;1013,1;0;0;0;0;0;0;0;0;0;0,259;29,3;73;23,9;34,1;14;11.334;0,0254;1276;5;100;60
Enero;8;8/01/2017;11:00 p. m.;24,2;24,6;24,2;85;21,5;0;---;0;0;---;24,2;25,9;25,9;25;1013,3;0;0;0;0;0;0;0;0;0;0,243;28,8;74;23,7;33,4;14;11.357;0,0254;1266;5;100;60
Enero;9;9/01/2017;12:00 a. m.;23,8;24,2;23,8;85;21,2;0;SSE;0;0,4;SSE;23,8;25,4;25,4;24,6;1012,9;0;0;0;0;0;0;0;0;0;0,229;28,5;75;23,6;32,7;14;11.367;0,0254;1248;5;100;60
Enero;9;9/01/2017;1:00 a. m.;23,7;23,8;23,7;86;21,2;0;SSE;0;0,9;SSE;23,7;25,2;25,2;24,3;1012,3;0;0;0;0;0;0;0;0;0;0,222;28,2;75;23,3;31,8;14;11.379;0,0254;1174;5;94,4;60
Enero;9;9/01/2017;2:00 a. m.;23,6;23,7;23,6;86;21,1;0;SSE;0;0,4;SSE;23,6;25;25;24,1;1011,8;0;0;0;0;0;0;0;0;0;0,218;27,9;76;23,3;31,4;15;11.381;0,0254;1265;5;100;60
Enero;9;9/01/2017;3:00 a. m.;23,1;23,6;23,1;86;20,6;0;---;0;0;---;23,1;24,3;24,3;23,3;1011;0;0;0;0;0;0;0;0;0;0,197;27,8;76;23,2;31;15;11.383;0,0254;1268;5;100;60
Enero;9;9/01/2017;4:00 a. m.;23;23,1;23;86;20,5;0;SSE;0;0,4;SSE;23;24,2;24,2;23,3;1011,3;0;0;0;0;0;0;0;0;0;0,194;27,6;76;22,9;30,5;15;11.398;0,0254;1248;5;100;60
Enero;9;9/01/2017;5:00 a. m.;23,1;23,1;22,8;87;20,8;0;---;0;0;---;23,1;24,3;24,3;23,4;1011,8;0;0;0;0;0;0;0;0;0;0,197;27,3;77;22,9;30,2;15;11.412;0,0254;1257;5;100;60
Enero;9;9/01/2017;6:00 a. m.;22,8;23,1;22,8;87;20,5;0;---;0;0;---;22,8;24,1;24,1;23,1;1012,5;0;0;0;0;0;0;0;0;0;0,185;27,1;77;22,7;29,7;15;11.434;0,0254;1262;5;100;60
Enero;9;9/01/2017;7:00 a. m.;22,7;22,8;22,5;87;20,4;0;---;0;0;---;22,7;23,9;23,9;23,6;1013,2;0;0;11;0,95;49;0;0;0;0;0,181;26,9;77;22,6;29,4;15;11.451;0;1256;5;100;60
Enero;9;9/01/2017;8:00 a. m.;24,4;24,4;22,7;85;21,8;0;SSE;0;0,4;SSE;24,4;26,2;26,2;27,6;1014;0;0;88;7,57;142;0,2;0,09;0,6;0;0,255;26,9;78;22,8;29,5;15;11.456;0,0508;1255;5;100;60
Enero;9;9/01/2017;9:00 a. m.;27,6;27,7;24,4;73;22,3;0;SSE;0;0,4;SSE;27,6;30,2;30,2;33,6;1014,2;0;0;228;19,61;408;1,4;0,6;2,1;0;0,387;27,3;77;22,9;30,2;15;11.440;0,1524;1259;5;100;60
Enero;9;9/01/2017;10:00 a. m.;29,1;29,3;27,6;70;23,1;0;SSE;0;2,7;W;29,1;33,2;33,2;38,6;1014,1;0;0;443;38,1;628;3,2;1,37;4;0;0,449;28,3;76;23,6;32,3;15;11.389;0,3048;1263;5;100;60
Enero;9;9/01/2017;11:00 a. m.;29,6;30;29,1;68;23,1;0;SE;0;1,8;SSE;29,6;33,8;33,8;38,3;1013,4;0;0;377;32,43;758;4;1,71;5,5;0;0,47;29,3;75;24,4;34,4;14;11.329;0,2794;1264;5;100;60
Enero;9;9/01/2017;12:00 p. m.;30,8;31,5;29,4;64;23,2;0,4;NNW;1,61;2,2;WSW;30,8;35,4;35,4;41,1;1012,7;0;0;519;44,64;923;5,4;2,31;7,9;0;0,519;30,3;73;24,9;36,4;14;11.272;0,381;1260;5;100;60
Enero;9;9/01/2017;1:00 p. m.;32,4;32,4;30,6;60;23,6;0,4;SE;1,61;2,2;WSW;32,4;38,1;38,1;44,8;1011,4;0;0;697;59,95;872;6,8;2,91;7,5;0;0,586;31,4;72;25,8;38,9;13;11.195;0,4826;1268;5;100;60
Enero;9;9/01/2017;2:00 p. m.;32,8;33;32,4;58;23,4;0,4;WSW;1,61;2,2;WSW;32,8;38,5;38,5;44,9;1010,3;0;0;668;57,46;919;5,9;2,53;7,1;0;0,602;32,5;70;26,3;41,9;13;11.131;0,4572;1253;5;100;60
Enero;9;9/01/2017;3:00 p. m.;31,9;33,3;31,9;62;23,7;0;W;0;2,2;WSW;31,9;37,4;37,4;42;1009,7;0;0;306;26,32;789;2,9;1,24;4,6;0;0,565;33;69;26,6;43,1;12;11.101;0,2286;1257;5;100;60
Enero;9;9/01/2017;4:00 p. m.;27,9;31,9;27,9;78;23,7;0;WSW;0;2,2;WNW;27,9;31,8;31,8;32,9;1009,8;2,032;26,416;71;6,11;116;0,4;0,17;1,1;0;0,4;32,5;70;26,3;41,9;13;11.126;0,0508;1256;5;100;60
Enero;9;9/01/2017;5:00 p. m.;24,2;27,9;24,2;82;21;0,4;NE;1,61;2,2;NNE;24,2;25,8;25,8;25,4;1010,6;6,604;56,388;35;3,01;47;0;0;0;0;0,245;31,4;72;25,8;38,9;13;11.185;0,0254;1241;5;99,8;60
Enero;9;9/01/2017;6:00 p. m.;23,8;24,2;23,6;85;21,2;0;NNW;0;1,3;NNW;23,8;25,4;25,4;24,8;1011,2;0,254;5,334;16;1,38;39;0;0;0;0;0,229;30,5;73;25,1;36,9;14;11.242;0,0254;1269;5;100;60
Enero;9;9/01/2017;7:00 p. m.;23,2;24,5;23,2;85;20,5;0,9;E;3,22;5,4;SSE;23,2;24,4;24,4;23,6;1012,3;9,652;103,886;0;0;0;0;0;0;0;0,201;29,7;73;24,4;35,1;14;11.300;0,0254;1248;5;100;60
Enero;9;9/01/2017;8:00 p. m.;23;23,2;22,7;86;20,5;0,9;E;3,22;4,9;E;23;24,2;24,2;23,4;1012,2;19,304;155,702;0;0;0;0;0;0;0;0,194;29,1;74;23,9;33,8;14;11.331;0,0254;1219;5;98;60
Enero;9;9/01/2017;9:00 p. m.;23,3;23,3;23;86;20,8;0;E;0;0,4;E;23,3;24,5;24,5;23,7;1012,4;0;0;0;0;0;0;0;0;0;0,206;28,6;75;23,7;33;14;11.355;0,0254;1190;5;95,7;60
Enero;9;9/01/2017;10:00 p. m.;23,3;23,3;23,2;87;21;0;E;0;0,9;E;23,3;24,6;24,6;23,7;1012,6;0;0;0;0;0;0;0;0;0;0,206;28,2;75;23,3;31,8;14;11.383;0,0254;1189;5;95,6;60
Enero;9;9/01/2017;11:00 p. m.;23,1;23,3;23;87;20,8;0;---;0;0;---;23,1;24,3;24,3;23,5;1012,4;0;0;0;0;0;0;0;0;0;0,197;27,9;76;23,3;31,4;15;11.389;0,0254;1190;5;95,7;60
Enero;10;10/01/2017;12:00 a. m.;22,9;23,1;22,8;87;20,6;0;ENE;0;0,4;ENE;22,9;24,2;24,2;23,3;1012,3;0;0;0;0;0;0;0;0;0;0,19;27,7;76;23,1;30,7;15;11.404;0,0254;1196;5;96,1;60
Enero;10;10/01/2017;1:00 a. m.;22,9;23;22,9;87;20,6;0;---;0;0;---;22,9;24,2;24,2;23,3;1011,8;0;0;0;0;0;0;0;0;0;0,19;27,4;77;23,1;30,4;15;11.406;0,0254;1207;5;97;60
Enero;10;10/01/2017;2:00 a. m.;22,9;23;22,9;87;20,6;0;---;0;0;---;22,9;24,2;24,2;23,3;1011;0;0;0;0;0;0;0;0;0;0,19;27,2;77;22,8;29,9;15;11.410;0,0254;1199;5;96,4;60
Enero;10;10/01/2017;3:00 a. m.;23;23,1;22,8;87;20,7;0;---;0;0;---;23;24,3;24,3;23,4;1010,5;0;0;0;0;0;0;0;0;0;0,194;27,1;78;22,9;29,8;15;11.405;0,0254;1206;5;96,9;60
Enero;10;10/01/2017;4:00 a. m.;22,9;23,1;22,9;87;20,7;0;---;0;0;---;22,9;24,2;24,2;23,4;1010,4;0;0;0;0;0;0;0;0;0;0,192;27;78;22,8;29,6;15;11.411;0,0254;1215;5;97,7;60
Enero;10;10/01/2017;5:00 a. m.;22,6;23;22,6;87;20,3;0;---;0;0;---;22,6;23,7;23,7;22,9;1010,6;0;0;0;0;0;0;0;0;0;0,176;26,8;78;22,7;29,3;15;11.422;0,0254;1203;5;96,7;60
Enero;10;10/01/2017;6:00 a. m.;22,1;22,6;22;87;19,8;0;---;0;0;---;22,1;23,2;23,2;22,3;1011,1;0,254;0;0;0;0;0;0;0;0;0,155;26,6;78;22,5;28,9;15;11.441;0;1209;5;97,2;60
Enero;10;10/01/2017;7:00 a. m.;22,4;22,4;21,9;87;20,1;0;---;0;0;---;22,4;23,6;23,6;23,4;1011,7;0;0;15;1,29;44;0;0;0;0;0,169;26,4;79;22,5;28,6;16;11.457;0;1226;5;98,6;60
Enero;10;10/01/2017;8:00 a. m.;23,2;23,2;22,4;87;20,9;0;WSW;0;0,4;WSW;23,2;24,4;24,4;24,8;1012,3;0;0;43;3,7;67;0;0;0,6;0;0,201;26,5;77;22,1;28,6;15;11.465;0,0254;1242;5;99,8;60
Enero;10;10/01/2017;9:00 a. m.;25;25;23,2;86;22,5;0;SSE;0;0,9;SSE;25;27,1;27,1;29,4;1012,6;0;0;169;14,54;332;1,4;0,6;2,2;0;0,278;24,9;67;18,3;25,7;12;11.596;0,1016;1248;5;100;60
Enero;10;10/01/2017;10:00 a. m.;27,7;27,7;25;76;23,1;0;NNW;0;2,2;WSW;27,7;30,9;30,9;36,4;1012,5;0;0;464;39,91;659;3,5;1,5;5,3;0;0,391;24,6;53;14,4;24,7;10;11.661;0,3048;1239;5;99,6;60
Enero;10;10/01/2017;11:00 a. m.;29,9;30,1;27,7;70;23,8;0,4;SE;1,61;2,2;SW;29,9;34,9;34,9;41,6;1011,9;0;0;760;65,37;870;6,5;2,79;7,4;0;0,481;24,7;45;11,9;24,4;8;11.679;0,508;1249;5;100;60
Enero;10;10/01/2017;12:00 p. m.;31;31,1;29,9;65;23,6;0,4;ESE;1,61;2,2;SSE;31;35,9;35,9;42,1;1010,8;0;0;823;70,79;912;7,9;3,39;8,6;0;0,528;25,1;41;10,9;24,7;8;11.660;0,5334;1264;5;100;60
Enero;10;10/01/2017;1:00 p. m.;31,4;32;31;64;23,8;0,4;E;1,61;2,2;ESE;31,4;36,7;36,7;43,4;1009,6;0;0;749;64,42;930;7,8;3,34;8,8;0;0,546;28,8;50;17,4;29,8;9;11.424;0,508;1272;5;100;60
Enero;10;10/01/2017;2:00 p. m.;33,3;33,4;31,5;56;23,3;0;ESE;0;1,8;ESE;33,3;39,1;39,1;46,6;1008,9;0;0;788;67,78;849;7,2;3,09;8;0;0,623;27,2;39;12,1;26,6;7;11.544;0,5334;1269;5;100;60
Enero;10;10/01/2017;3:00 p. m.;33,3;33,4;33,2;53;22,4;0,4;W;1,61;1,8;SE;33,3;38,2;38,2;45,5;1008,2;0;0;600;51,61;800;5;2,14;6,6;0;0,623;26,8;37;10,9;26,1;7;11.563;0,4318;1267;5;100;60
Enero;10;10/01/2017;4:00 p. m.;32,2;33,3;32,2;53;21,4;0,4;W;1,61;2,7;W;32,2;35,8;35,8;40,7;1008,2;0;0;286;24,6;608;2,5;1,07;3,9;0;0,579;26,5;37;10,6;25,8;7;11.578;0,2032;1262;5;100;60
Enero;10;10/01/2017;5:00 p. m.;30,7;32,3;30,7;64;23,1;0,4;NNW;1,61;3,1;NNW;30,7;35,2;35,2;35,8;1008,3;0;0;127;10,92;186;0,7;0,3;1,4;0;0,514;28,2;40;13,3;27,9;8;11.488;0,1016;1246;5;100;60
Enero;10;10/01/2017;6:00 p. m.;28,8;30,7;28,8;70;22,8;0;NW;0;1,8;SW;28,8;32,4;32,4;31,8;1008,5;0;0;33;2,84;77;0;0;0;0;0,435;29,7;52;18,8;31,1;9;11.356;0,0254;1238;5;99,5;60
Enero;10;10/01/2017;7:00 p. m.;27,4;28,8;27,4;76;22,8;0;---;0;0;---;27,4;30,2;30,2;29,2;1009;0;0;0;0;0;0;0;0;0;0,377;29,7;57;20,3;31,9;10;11.339;0,0254;1257;5;100;60
Enero;10;10/01/2017;8:00 p. m.;26,4;27,4;26,4;81;22,9;0;---;0;0;---;26,4;28,9;28,9;27,9;1009,8;0;0;0;0;0;0;0;0;0;0,338;29,4;60;20,8;31,8;11;11.351;0,0254;1255;5;100;60
Enero;10;10/01/2017;9:00 p. m.;26,2;26,5;26,1;83;23;0;---;0;0;---;26,2;28,6;28,6;27,7;1010,2;0;0;0;0;0;0;0;0;0;0,326;29,1;62;21;31,6;11;11.364;0,0254;1259;5;100;60
Enero;10;10/01/2017;10:00 p. m.;25,6;26,2;25,6;84;22,7;0;---;0;0;---;25,6;27,8;27,8;26,8;1010,2;0;0;0;0;0;0;0;0;0;0,303;28,8;64;21,3;31,5;11;11.368;0,0254;1247;5;100;60
Enero;10;10/01/2017;11:00 p. m.;25,6;25,6;25,3;85;22,8;0;---;0;0;---;25,6;27,8;27,8;26,9;1010,5;0;0;0;0;0;0;0;0;0;0,301;28,5;66;21,5;31,1;12;11.379;0,0254;1250;5;100;60
Enero;11;11/01/2017;12:00 a. m.;25,1;25,6;25,1;85;22,4;0;NW;0;0,4;NW;25,1;27,1;27,1;26,1;1010,3;0;0;0;0;0;0;0;0;0;0,28;28,3;67;21,6;30,7;12;11.385;0,0254;1251;5;100;60
Enero;11;11/01/2017;1:00 a. m.;24,8;25,1;24,8;85;22,1;0;W;0;0,4;NW;24,8;26,7;26,7;25,7;1010;0;0;0;0;0;0;0;0;0;0,269;27,9;68;21,5;30,2;12;11.396;0,0254;1242;5;99,8;60
Enero;11;11/01/2017;2:00 a. m.;24,9;25,1;24,8;83;21,9;0;SE;0;0,9;SE;24,9;26,8;26,8;25,8;1009,9;0;0;0;0;0;0;0;0;0;0,275;27,8;69;21,6;30,1;12;11.399;0,0254;1231;5;99;60
Enero;11;11/01/2017;3:00 a. m.;24,6;24,9;24,6;83;21,5;0;---;0;0;---;24,6;26,3;26,3;25,2;1009,6;0;0;0;0;0;0;0;0;0;0,259;27,6;70;21,6;29,7;13;11.404;0,0254;1214;5;97,6;60
Enero;11;11/01/2017;4:00 a. m.;24,2;24,6;24,2;80;20,6;0;SE;0;1,8;SE;24,2;25,7;25,7;24,6;1009,9;0;0;0;0;0;0;0;0;0;0,245;27,4;71;21,7;29,7;13;11.409;0,0254;1242;5;99,8;60
Enero;11;11/01/2017;5:00 a. m.;23,3;24,2;23,3;81;19,8;0;ESE;0;1,8;ESE;23,3;24,4;24,4;23,2;1010;0;0;0;0;0;0;0;0;0;0,206;27,2;71;21,5;29,2;13;11.423;0,0254;1249;5;100;60
Enero;11;11/01/2017;6:00 a. m.;22,5;23,3;22,5;84;19,7;0;---;0;0;---;22,5;23,6;23,6;22,4;1010,8;0;0;0;0;0;0;0;0;0;0,174;26,9;72;21,5;28,8;13;11.444;0,0254;1238;5;99,5;60
Enero;11;11/01/2017;7:00 a. m.;22,1;22,5;22,1;84;19,2;0;---;0;0;---;22,1;23;23;22,6;1012,1;0;0;9;0,77;26;0;0;0;0;0,155;26,7;72;21,3;28,4;13;11.471;0;1240;5;99,7;60
Enero;11;11/01/2017;8:00 a. m.;23,3;23,3;22,1;73;18,2;0;---;0;0;---;23,3;24,3;24,3;24,8;1012,7;0;0;52;4,47;83;0,1;0,04;0,8;0;0,208;26,7;73;21,5;28,6;14;11.474;0,0254;1264;5;100;60
Enero;11;11/01/2017;9:00 a. m.;26,3;26,3;23,4;64;19;0;W;0;1,3;NE;26,3;27,3;27,3;30,2;1012,8;0;0;207;17,8;369;1,6;0,69;2,5;0;0,333;25,4;53;15,1;25,5;10;11.625;0,127;1257;5;100;60
Enero;11;11/01/2017;10:00 a. m.;28,4;28,4;26,3;60;19,9;0,4;WSW;1,61;1,8;WSW;28,4;29,9;29,9;36,1;1012,6;0;0;565;48,6;645;4,1;1,76;5,3;0;0,419;24,1;42;10,4;23,8;8;11.725;0,381;1260;5;100;60
Enero;11;11/01/2017;11:00 a. m.;30,1;30,1;28,3;60;21,4;0,4;NNW;1,61;2,7;NNW;30,1;33,2;33,2;39,8;1012,4;0;0;719;61,84;921;6,5;2,79;7,8;0;0,488;27,8;56;18,2;28,7;10;11.482;0,4826;1269;5;100;60
